lineage,precision,recall,f1_score,support
AD.2,0.9974545454545456,0.9927272727272727,0.994909090909091,1352
A,0.9333,0.9387000000000001,0.9358000000000001,814
A.1,0.9786999999999999,0.9922000000000001,0.9853,1044
A.11,0.9375,1.0,0.958375,8
A.12,0.75,0.8333333333333334,0.7778333333333333,6
A.15,1.0,1.0,1.0,14
A.16,0.9167,1.0,0.9466999999999999,14
A.19,1.0,1.0,1.0,32
A.2,0.9789999999999999,0.9809999999999999,0.9799,426
A.2.2,0.9690000000000001,0.9571,0.9615,66
A.2.3,1.0,0.93,0.9597999999999999,58
A.2.4,0.9333,0.9800000000000001,0.9465,55
A.2.5,0.9884000000000001,0.9794,0.9838000000000001,779
A.2.5.1,0.9888999999999999,1.0,0.9941000000000001,86
A.2.5.2,0.9937999999999999,0.9649999999999999,0.9783,172
A.2.5.3,1.0,0.9667,0.9800000000000001,55
A.21,0.9382999999999999,0.95,0.9405000000000001,43
A.22,0.85,0.9,0.8667,10
A.23,0.95,1.0,0.9667,14
A.23.1,0.9941000000000001,0.9823000000000001,0.9878,168
A.24,1.0,1.0,1.0,9
A.25,0.95,0.9,0.9167,20
A.26,0.9,1.0,0.9334,5
A.27,1.0,0.95,0.9667,17
A.28,0.9,0.9,0.9,18
A.29,0.9632999999999999,0.9800000000000001,0.9687000000000001,45
A.3,0.9775,0.9583999999999999,0.9640000000000001,122
A.4,1.0,1.0,1.0,18
A.5,0.9944,0.9890999999999999,0.9917,188
A.6,0.95,0.975,0.9571,34
A.7,1.0,1.0,1.0,13
A.9,1.0,0.95,0.9667,13
AA.1,0.8333999999999999,0.85,0.8100999999999999,18
AA.2,0.7834,0.9,0.8267000000000001,21
AA.3,1.0,1.0,1.0,8
AA.4,1.0,1.0,1.0,11
AA.5,1.0,0.9,0.9334,16
AA.6,0.9667,0.85,0.8801,20
AA.7,0.975,0.9667,0.9657,32
AA.8,1.0,1.0,1.0,8
AB.1,0.9667,0.95,0.9467000000000001,18
AC.1,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
AD.1,0.9833000000000001,0.9349999999999999,0.9544,44
AD.2.1,1.0,1.0,1.0,7
AE.1,0.8929,0.925,0.8957,35
AE.2,0.8333333333333334,0.8888888888888888,0.8518888888888889,9
AE.3,1.0,1.0,1.0,11
AE.4,0.75,0.8,0.7666999999999999,11
AE.5,0.8667,0.9,0.8800000000000001,16
AE.6,1.0,1.0,1.0,15
AE.7,1.0,1.0,1.0,10
AE.8,0.991,1.0,0.9954000000000001,209
AF.1,1.0,1.0,1.0,15
AG.1,1.0,1.0,1.0,8
AH.1,1.0,1.0,1.0,5
AH.2,1.0,1.0,1.0,11
AH.3,0.975,0.95,0.9523999999999999,29
AJ.1,1.0,1.0,1.0,9
AK.1,1.0,1.0,1.0,25
AK.2,1.0,1.0,1.0,9
AL.1,1.0,1.0,1.0,10
AM.2,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
AM.4,1.0,1.0,1.0,26
AN.1,1.0,0.95,0.9667,14
AP.1,1.0,0.9734,0.9858,148
AQ.1,0.8888888888888888,0.8888888888888888,0.8888888888888888,9
AQ.2,1.0,1.0,1.0,9
AS.1,0.975,1.0,0.9856999999999999,28
AS.2,1.0,1.0,1.0,16
AT.1,0.99,0.9777999999999999,0.9829000000000001,92
AU.1,1.0,1.0,1.0,59
AU.2,1.0,1.0,1.0,17
AU.3,1.0,1.0,1.0,27
AV.1,1.0,1.0,1.0,6
AW.1,1.0,0.975,0.9856999999999999,33
AY.1,0.9589000000000001,0.9528000000000001,0.953,86
AY.10,0.9686,0.9826,0.9745999999999999,116
AY.100,0.9162999999999999,0.8778,0.8919,83
AY.101,0.9873,0.9869,0.9869999999999999,539
AY.102,0.9633999999999998,0.9749000000000002,0.9689,440
AY.103,0.9978,0.9978999999999999,0.9975999999999999,9952
AY.104,0.975,0.9795,0.9751999999999998,145
AY.105,0.9291,0.9692000000000001,0.9472999999999999,129
AY.106,0.9599,0.9535,0.9561,389
AY.107,0.9870000000000001,0.9722,0.9791000000000001,218
AY.108,0.9486000000000001,0.8817,0.9098,110
AY.109,0.9960000000000001,0.9871000000000001,0.9914,235
AY.11,0.9937999999999999,1.0,0.9968,150
AY.110,0.9899000000000001,0.9737,0.9815000000000002,490
AY.111,0.9846,0.9922000000000001,0.9884000000000001,768
AY.112,0.0,0.0,0.0,2
AY.113,0.9921,0.9936,0.9928000000000001,1249
AY.114,0.9621000000000001,0.9708,0.9658999999999999,377
AY.115,0.8489999999999999,0.9,0.8525,61
AY.116,0.9455,0.9033999999999999,0.9207000000000001,559
AY.116.1,0.9875,0.9875,0.9874,246
AY.117,0.9919,0.9776,0.9844000000000002,494
AY.118,0.9849,0.9896,0.9872,1253
AY.119,0.9945999999999999,0.9907,0.9926999999999999,1606
AY.119.1,1.0,0.9522999999999999,0.9741,61
AY.120,0.9950000000000001,0.9922000000000001,0.9936999999999999,5413
AY.120.1,0.984,0.9757,0.9795000000000001,495
AY.120.2,0.9159,0.9639,0.9369999999999999,195
AY.120.2.1,0.9945,0.9924,0.9932000000000001,527
AY.121,0.9915999999999998,0.9933,0.9924,6158
AY.121.1,0.9673,0.975,0.97,279
AY.122,0.9925,0.9912999999999998,0.992,36380
AY.122.1,0.9904000000000002,0.9903000000000001,0.9902999999999998,934
AY.123,0.9937999999999999,0.9574,0.9749000000000001,166
AY.124,0.9932000000000001,0.9900000000000002,0.9916,2542
AY.125,0.9970000000000002,0.9933,0.9950999999999999,5228
AY.126,0.9936000000000001,0.9918999999999999,0.9925,8297
AY.127,0.9955,0.9901,0.9926999999999999,2894
AY.13,0.9936,0.9800999999999999,0.9867000000000001,302
AY.14,0.9833000000000001,0.975,0.9766,42
AY.15,0.8067,0.9,0.8370999999999998,15
AY.16,0.99,0.9600000000000002,0.9741,101
AY.16.1,0.9743,0.9727,0.9727,110
AY.17,0.9667,1.0,0.9800000000000001,23
AY.18,0.7777777777777778,0.7777777777777778,0.7777777777777778,9
AY.19,0.9588999999999999,0.9333,0.9397,63
AY.2,0.9606999999999999,0.9481999999999999,0.954,77
AY.20,0.9958,0.9904,0.9934000000000001,1463
AY.20.1,1.0,0.975,0.9856999999999999,40
AY.21,1.0,1.0,1.0,80
AY.22,0.99,0.9888999999999999,0.9888,85
AY.23,0.9823000000000001,0.9888999999999999,0.9854,1272
AY.23.1,1.0,0.9887999999999998,0.9942,181
AY.23.2,0.9712,0.8934,0.9250999999999999,152
AY.24,0.9818000000000001,0.9855,0.9832999999999998,419
AY.25,0.9912000000000001,0.9924999999999999,0.992,2056
AY.25.1,1.0,1.0,1.0,45
AY.26,0.9963000000000001,0.9951000000000001,0.9958,2771
AY.27,0.9756,0.9873000000000001,0.9813000000000001,237
AY.28,0.8996000000000001,0.891,0.8915,73
AY.29,0.9812999999999998,0.9704,0.975,204
AY.29.1,0.9922000000000001,0.9968,0.9944,618
AY.3,0.9747,0.9856999999999999,0.9801000000000002,423
AY.3.1,1.0,0.9833000000000001,0.9909000000000001,67
AY.30,0.9815000000000002,0.9835,0.982,304
AY.31,1.0,0.95,0.9667,19
AY.32,0.9881,0.9746,0.9809000000000001,237
AY.33,0.9932000000000001,0.9916,0.9924000000000002,3047
AY.34,0.9844000000000002,0.9779,0.9810000000000001,813
AY.34.1,0.9734,0.9671,0.97,1218
AY.34.1.1,0.9549000000000001,0.9326000000000001,0.9416999999999998,488
AY.34.2,0.9812999999999998,0.9934000000000001,0.9870000000000001,301
AY.35,0.9803000000000001,0.9724,0.9762000000000001,254
AY.36,0.9966000000000002,0.9892,0.9926999999999999,558
AY.37,0.9708,0.9681000000000001,0.969,471
AY.38,0.9791000000000001,0.9701000000000001,0.9742,569
AY.39,0.9612,0.9501999999999999,0.9555,1242
AY.39.1,0.9966999999999999,0.9894000000000001,0.9926999999999999,1826
AY.39.1.1,1.0,0.9846,0.9920000000000002,135
AY.39.2,1.0,0.9875,0.9933,77
AY.4,0.9847000000000001,0.9937999999999999,0.9891,7544
AY.4.1,0.975,0.9417,0.9513999999999999,33
AY.4.2,0.9891000000000002,0.9891,0.9889000000000001,2709
AY.4.2.1,0.9850999999999999,0.9869,0.9858,461
AY.4.2.2,0.9936,0.9966000000000002,0.9952,1211
AY.4.2.3,0.9616999999999999,0.9715,0.9662000000000001,668
AY.4.3,0.9856999999999999,0.9649999999999999,0.9745999999999999,200
AY.4.4,0.9982,0.9964000000000001,0.9972999999999999,559
AY.4.5,0.9974999999999999,0.9963,0.9968,1561
AY.4.6,0.9962,0.9937999999999999,0.9950000000000001,2157
AY.40,1.0,0.9911999999999999,0.9955,224
AY.41,0.9821,0.991,0.9864999999999998,679
AY.42,0.9953,0.9951999999999999,0.9953000000000001,6638
AY.43,0.9939,0.9947999999999999,0.9943000000000002,24600
AY.43.1,0.9933,0.9621000000000001,0.9747,137
AY.43.2,0.9768000000000001,0.9690999999999999,0.9722,259
AY.43.3,0.9888,0.9925,0.9904999999999999,264
AY.43.4,0.8659000000000001,0.8425,0.8429,177
AY.43.5,1.0,1.0,1.0,19
AY.44,0.9963,0.9949,0.9958,11587
AY.45,0.9934000000000001,0.9901000000000002,0.9916,2561
AY.46,0.9709,0.9672000000000001,0.969,1439
AY.46.1,0.9632999999999999,0.9550000000000001,0.9544,46
AY.46.2,0.9747,0.9328,0.9517,239
AY.46.3,0.9881,0.9814,0.9843999999999999,320
AY.46.4,0.9907,0.9952,0.9929,425
AY.46.5,0.9167,0.95,0.9134,17
AY.46.6,0.9825000000000002,0.9867999999999999,0.9846,2511
AY.47,0.9922000000000001,0.9887,0.9906,1802
AY.48,0.9467000000000001,0.9732,0.9570000000000001,150
AY.49,0.9199999999999999,0.975,0.9413,41
AY.5,0.974,0.9939,0.9834999999999999,655
AY.5.1,1.0,1.0,1.0,49
AY.5.2,1.0,0.9778,0.9882,87
AY.5.3,0.9695,0.9593999999999999,0.9639,221
AY.5.4,0.977,0.9764000000000002,0.9763,509
AY.50,0.9812,0.9809999999999999,0.9808,260
AY.51,0.9697000000000001,0.9746,0.9714,313
AY.52,0.9639,0.9245000000000001,0.943,94
AY.53,0.9975999999999999,0.9888000000000001,0.9932000000000001,1231
AY.54,0.9869,0.9792,0.9831,917
AY.55,0.9768000000000001,0.9346,0.9511999999999998,154
AY.56,0.9800000000000001,0.975,0.9746,40
AY.57,0.9312999999999999,0.8938,0.8924999999999998,157
AY.58,0.983,0.9692000000000001,0.9752999999999998,224
AY.59,0.9859,0.9823999999999999,0.984,628
AY.6,0.9962,0.9962,0.9960000000000001,259
AY.60,0.9960000000000001,0.9884000000000001,0.992,256
AY.61,0.9539,0.9888,0.9704,633
AY.62,0.9672000000000001,0.9690000000000001,0.9677999999999999,387
AY.63,0.9917,0.9932000000000001,0.9922999999999998,583
AY.64,0.9634,0.9295,0.9444999999999999,113
AY.65,0.9792000000000002,0.9625999999999999,0.9705999999999999,429
AY.66,0.9938999999999998,0.9783,0.9857999999999999,320
AY.67,0.9788,0.9629999999999999,0.9697999999999999,270
AY.68,0.9937000000000001,0.9802000000000002,0.9868,956
AY.69,0.999,0.9958,0.9972999999999999,1904
AY.7,1.0,0.9944,0.9971,175
AY.7.1,0.9989000000000001,0.9945,0.9966000000000002,897
AY.7.2,0.9879000000000001,0.9875999999999999,0.9874,157
AY.70,0.9878,0.9869,0.9873,1373
AY.71,0.9769,0.9632,0.9696,380
AY.72,1.0,0.9725999999999999,0.9859,218
AY.73,0.9738999999999999,0.9824999999999999,0.9776,285
AY.74,0.984,0.9784,0.9808,367
AY.75,0.986,0.9892999999999998,0.9875999999999999,2323
AY.75.2,0.9745000000000001,0.9859,0.9795999999999999,212
AY.75.3,1.0,1.0,1.0,144
AY.76,0.9522999999999999,0.938,0.9435,65
AY.77,0.9908999999999999,0.9461999999999998,0.967,111
AY.78,0.9870999999999999,0.9733,0.9795,147
AY.79,0.9678000000000001,0.9707000000000001,0.9692000000000001,240
AY.8,0.9742000000000001,0.9933,0.9833999999999999,146
AY.80,0.9908999999999999,0.9689,0.9782,93
AY.81,1.0,0.9846,0.9920000000000002,126
AY.82,0.9841999999999999,0.9933,0.9879999999999999,156
AY.83,0.9833000000000001,1.0,0.9909000000000001,54
AY.84,0.9672000000000001,0.9570000000000001,0.9609,233
AY.85,0.994,0.9778,0.9855999999999998,315
AY.86,0.9923,0.9709,0.9812,134
AY.87,0.9878,0.9711000000000001,0.9789999999999999,243
AY.88,0.9526999999999999,0.9832000000000001,0.9675,241
AY.89,0.9926,0.9632000000000002,0.9772000000000001,248
AY.9,0.9677,0.9849,0.9761000000000001,726
AY.9.2,0.9974000000000001,0.9941000000000001,0.9956999999999999,8157
AY.90,1.0,0.9914,0.9958,353
AY.91,0.9796999999999999,0.9879999999999999,0.9836,330
AY.91.1,0.9888999999999999,0.9875,0.9873999999999998,79
AY.92,0.9943,0.9755999999999998,0.9849,540
AY.93,0.9860000000000001,0.9904,0.9879999999999999,415
AY.94,0.9958,0.9958,0.9958000000000002,703
AY.95,0.9853,0.9682000000000001,0.9764999999999999,411
AY.96,0.7561,0.72,0.7143999999999998,101
AY.97,0.9884999999999999,0.9715,0.9794,177
AY.98,0.9441,0.9445,0.9437,611
AY.98.1,0.991,0.9901,0.9906,4602
AY.99,0.9486000000000001,0.9529,0.9486000000000001,169
AY.99.1,0.9818,0.9532,0.9667999999999999,174
AY.99.2,0.9978,0.9958,0.9965999999999999,3087
AZ.1,0.9,0.9,0.9,11
AZ.2,0.9942,0.9764000000000002,0.9848000000000001,509
AZ.2.1,0.8474999999999999,0.95,0.8562999999999998,32
AZ.3,0.9643,0.9763999999999999,0.9657,85
AZ.4,1.0,1.0,1.0,65
AZ.5,0.975,0.8916999999999999,0.9228,35
AZ.6,0.96,1.0,0.975,31
B,0.9333,0.9123999999999999,0.9225000000000001,1577
B.1,0.9185000000000001,0.9132,0.9155999999999999,19106
B.1.1,0.9285,0.9098,0.9191,10025
B.1.1.1,0.9512,0.9509000000000001,0.9502999999999998,857
B.1.1.10,0.9076000000000001,0.9570000000000001,0.9297000000000001,232
B.1.1.100,0.875,1.0,0.91675,4
B.1.1.101,0.8671,0.9,0.8691000000000001,38
B.1.1.109,1.0,1.0,1.0,11
B.1.1.111,0.95,0.95,0.9334,22
B.1.1.112,0.5,0.5,0.5,5
B.1.1.113,1.0,0.9667,0.9800000000000001,26
B.1.1.114,0.9285714285714286,1.0,0.9524285714285714,7
B.1.1.115,1.0,0.9667,0.9800000000000001,31
B.1.1.116,0.7166,0.9,0.7666999999999999,11
B.1.1.117,0.7680999999999999,0.9099999999999999,0.8172,43
B.1.1.118,1.0,0.8667,0.9134,22
B.1.1.12,0.9067000000000001,0.8167,0.8379999999999999,36
B.1.1.120,0.95,1.0,0.9667,10
B.1.1.121,0.7825,0.9417,0.8272999999999999,31
B.1.1.122,0.53125,0.75,0.59175,7
B.1.1.123,0.9667,0.8667,0.8934,22
B.1.1.125,0.9667,0.95,0.9467000000000001,23
B.1.1.127,0.9444444444444444,1.0,0.963,9
B.1.1.128,0.9833000000000001,0.9800000000000001,0.9798,48
B.1.1.129,0.9084,1.0,0.9457000000000001,25
B.1.1.13,0.916625,1.0,0.9375,8
B.1.1.130,0.9333,1.0,0.95,18
B.1.1.132,0.7167,0.85,0.7453000000000001,18
B.1.1.133,0.9632999999999999,0.9133999999999999,0.9309000000000001,53
B.1.1.134,0.9067000000000001,0.9334,0.9099999999999999,26
B.1.1.135,0.9524000000000001,0.9404,0.9388,65
B.1.1.136,0.9,0.95,0.9000999999999999,12
B.1.1.137,0.9000999999999999,0.95,0.9067000000000001,16
B.1.1.138,1.0,0.9856999999999999,0.9923,70
B.1.1.139,0.9334,0.9,0.8934000000000001,20
B.1.1.14,0.9667,1.0,0.9800000000000001,16
B.1.1.141,0.96,0.96,0.9578,43
B.1.1.142,0.7222222222222222,0.7777777777777778,0.7407777777777778,9
B.1.1.144,0.9,0.9,0.9,13
B.1.1.145,0.7222222222222222,0.7777777777777778,0.7407777777777778,8
B.1.1.147,1.0,1.0,1.0,6
B.1.1.148,1.0,0.7335,0.8257,32
B.1.1.15,1.0,0.9167,0.9467000000000001,23
B.1.1.152,0.9,0.9,0.9,10
B.1.1.153,0.9949999999999999,0.9734999999999999,0.9838999999999999,190
B.1.1.154,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.1.155,1.0,1.0,1.0,8
B.1.1.157,1.0,0.9571,0.9756,73
B.1.1.158,0.975,0.9667,0.9657,29
B.1.1.159,0.9583,0.95,0.9516,43
B.1.1.161,0.6418,0.9334,0.7424999999999999,25
B.1.1.162,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.1.163,0.95,0.825,0.8690999999999999,41
B.1.1.164,0.8550000000000001,0.9667,0.8974,31
B.1.1.165,1.0,1.0,1.0,29
B.1.1.166,0.25,0.375,0.29175,7
B.1.1.168,1.0,1.0,1.0,17
B.1.1.169,0.9167,0.95,0.9134,16
B.1.1.17,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
B.1.1.170,1.0,0.9888999999999999,0.9940999999999999,183
B.1.1.171,0.8932,0.9547000000000001,0.9176,65
B.1.1.172,0.9333,1.0,0.95,16
B.1.1.174,0.8404,0.9571,0.8905,72
B.1.1.175,1.0,1.0,1.0,6
B.1.1.176,0.9875,1.0,0.9933,68
B.1.1.177,1.0,0.95,0.9667,16
B.1.1.178,1.0,1.0,1.0,10
B.1.1.180,0.925,0.9667,0.9370999999999998,31
B.1.1.181,0.975,1.0,0.9856999999999999,27
B.1.1.182,0.8888888888888888,0.8888888888888888,0.8888888888888888,8
B.1.1.184,0.6708000000000001,0.85,0.7022,11
B.1.1.185,1.0,1.0,1.0,5
B.1.1.186,0.9833000000000001,0.9199999999999999,0.9465,50
B.1.1.187,1.0,0.9667,0.9800000000000001,29
B.1.1.189,0.985,0.9593,0.9707000000000001,173
B.1.1.190,1.0,1.0,1.0,7
B.1.1.191,1.0,0.9334,0.96,28
B.1.1.192,0.9102,0.97,0.9327,94
B.1.1.194,0.9216999999999999,0.9667,0.9346,34
B.1.1.196,1.0,0.9833000000000001,0.9908999999999999,58
B.1.1.197,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
B.1.1.198,0.9721,0.9764000000000002,0.9737,169
B.1.1.200,0.8116999999999999,0.9000999999999999,0.8394999999999999,26
B.1.1.201,1.0,1.0,1.0,9
B.1.1.202,1.0,1.0,1.0,2
B.1.1.203,0.6834,0.9,0.7601,14
B.1.1.204,0.9267,0.9167,0.9123999999999999,38
B.1.1.205,0.975,0.9667,0.9657,35
B.1.1.207,0.9648000000000001,0.9615,0.9608000000000001,130
B.1.1.208,0.85,0.95,0.8634000000000001,14
B.1.1.209,0.9467000000000001,0.975,0.9545999999999999,35
B.1.1.210,0.9550000000000001,0.8399999999999999,0.8884000000000001,50
B.1.1.213,0.9,0.9,0.9,17
B.1.1.214,1.0,1.0,1.0,70
B.1.1.216,0.9833000000000001,0.9427000000000001,0.9597,102
B.1.1.217,0.9618,0.9678000000000001,0.9639999999999999,93
B.1.1.218,0.96,1.0,0.9778,39
B.1.1.219,0.9888999999999999,0.9732,0.9797,76
B.1.1.220,0.9466999999999999,0.9875,0.9638,78
B.1.1.221,0.9267,0.9417,0.9235000000000001,38
B.1.1.222,0.9806999999999999,0.9783000000000002,0.9793000000000001,512
B.1.1.224,1.0,1.0,1.0,10
B.1.1.225,0.9547000000000001,0.96,0.9520000000000002,50
B.1.1.226,1.0,0.93,0.9555999999999999,46
B.1.1.227,1.0,0.9466000000000001,0.9706999999999999,52
B.1.1.228,0.9789,0.9556000000000001,0.9658999999999999,91
B.1.1.229,0.9714,1.0,0.9833000000000001,48
B.1.1.230,0.9600000000000002,1.0,0.9777999999999999,38
B.1.1.231,0.9251999999999999,0.9667,0.9402000000000001,93
B.1.1.232,1.0,0.9800000000000001,0.9894000000000001,102
B.1.1.234,1.0,0.9167,0.9466999999999999,25
B.1.1.236,0.9667,0.9417,0.9457000000000001,37
B.1.1.237,0.9349999999999999,0.9667,0.9407,30
B.1.1.239,0.8,0.85,0.82,14
B.1.1.240,1.0,0.9632999999999999,0.9798,54
B.1.1.241,0.9917,0.99,0.9904,109
B.1.1.242,0.6666666666666666,0.6666666666666666,0.6666666666666666,9
B.1.1.243,0.9800000000000001,0.9199999999999999,0.9439,51
B.1.1.244,0.85,0.85,0.8168,14
B.1.1.25,0.9593999999999999,0.9791000000000001,0.9684999999999999,529
B.1.1.251,0.8333,0.95,0.8700000000000001,19
B.1.1.253,0.9929,0.9710000000000001,0.9812,137
B.1.1.254,0.925,0.925,0.9178,35
B.1.1.255,0.9917,0.9908999999999999,0.9908999999999999,109
B.1.1.256,0.9667,0.9667,0.96,22
B.1.1.257,0.85,0.9,0.8667,16
B.1.1.258,1.0,0.9578,0.9771000000000001,93
B.1.1.26,0.9778,1.0,0.9875,68
B.1.1.261,1.0,0.9833000000000001,0.9909000000000001,59
B.1.1.262,1.0,1.0,1.0,19
B.1.1.263,0.9583999999999999,0.9867000000000001,0.9711000000000001,149
B.1.1.265,1.0,0.9625,0.9799,81
B.1.1.266,1.0,0.9400000000000001,0.9571,49
B.1.1.267,0.9667,0.95,0.9466999999999999,18
B.1.1.268,0.975,1.0,0.9856999999999999,28
B.1.1.269,0.9109,0.9640000000000001,0.9346,166
B.1.1.27,0.9875,0.9732,0.9789,72
B.1.1.270,1.0,1.0,1.0,31
B.1.1.272,0.975,1.0,0.9856999999999999,29
B.1.1.273,0.9424999999999999,0.95,0.945,103
B.1.1.274,0.975,0.75,0.8321999999999999,42
B.1.1.275,0.9,1.0,0.9334,12
B.1.1.277,0.9593,0.9527999999999999,0.9553,361
B.1.1.279,0.9958,0.9871000000000001,0.9913000000000001,234
B.1.1.28,0.9416,0.9671,0.9532999999999999,578
B.1.1.280,1.0,1.0,1.0,77
B.1.1.282,0.8,0.9,0.8300000000000001,15
B.1.1.284,1.0,0.9875,0.9933,79
B.1.1.285,0.7734,0.8333,0.7737999999999999,23
B.1.1.286,0.9917,0.9833000000000001,0.9865999999999999,119
B.1.1.288,0.9817,0.9627000000000001,0.9712999999999999,107
B.1.1.289,1.0,0.9908999999999999,0.9952,108
B.1.1.29,1.0,0.9667,0.9800000000000001,32
B.1.1.290,0.8888888888888888,0.8888888888888888,0.8888888888888888,9
B.1.1.291,0.967,0.9828999999999999,0.9747,407
B.1.1.294,0.9772000000000001,0.9714,0.9730999999999999,207
B.1.1.296,1.0,1.0,1.0,15
B.1.1.297,1.0,0.99,0.9946999999999999,96
B.1.1.298,0.9841,0.9887,0.9863,357
B.1.1.299,1.0,0.95,0.9667,20
B.1.1.3,1.0,1.0,1.0,34
B.1.1.30,0.5714285714285714,0.5714285714285714,0.5714285714285714,7
B.1.1.300,0.9167,0.95,0.93,16
B.1.1.301,1.0,1.0,1.0,279
B.1.1.302,0.9908999999999999,0.9888999999999999,0.9893000000000001,95
B.1.1.303,0.9937999999999999,0.9305,0.9588000000000001,147
B.1.1.304,0.9917,0.9509000000000001,0.9692000000000001,105
B.1.1.305,0.9467000000000001,0.9334000000000001,0.9372,89
B.1.1.306,0.9655999999999999,0.9478000000000002,0.9559999999999998,847
B.1.1.307,0.9907999999999999,0.9916999999999998,0.9910999999999998,730
B.1.1.308,0.9267,0.9,0.9063000000000001,40
B.1.1.309,0.9856999999999999,0.9266,0.9519,56
B.1.1.31,0.31,0.4,0.3182,15
B.1.1.310,1.0,1.0,1.0,17
B.1.1.311,0.9934000000000001,0.9934000000000001,0.9934,906
B.1.1.312,0.9962,0.9917999999999999,0.9939,246
B.1.1.315,0.7559,0.8667000000000001,0.7989999999999999,51
B.1.1.316,0.9642,0.9692000000000001,0.9658000000000001,132
B.1.1.317,0.9061999999999999,0.9554,0.9281999999999998,226
B.1.1.318,0.9843999999999999,0.9753999999999998,0.9795999999999998,813
B.1.1.319,0.5,0.45,0.4667,11
B.1.1.320,1.0,1.0,1.0,21
B.1.1.322,0.9,0.9,0.9,18
B.1.1.323,1.0,1.0,1.0,21
B.1.1.324,0.9258888888888889,1.0,0.9444444444444444,9
B.1.1.325,0.8400000000000001,0.85,0.8238,16
B.1.1.326,0.9894000000000001,0.9858000000000002,0.9874,281
B.1.1.327,1.0,1.0,1.0,5
B.1.1.328,0.95,1.0,0.9667,10
B.1.1.329,0.95,0.9800000000000001,0.9597999999999999,47
B.1.1.33,0.9850999999999999,0.9558,0.97,543
B.1.1.330,0.7142857142857143,0.7142857142857143,0.7142857142857143,7
B.1.1.331,0.8699999999999999,1.0,0.9,10
B.1.1.332,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.1.333,0.9833000000000001,0.9800000000000001,0.9797999999999998,49
B.1.1.334,0.14285714285714285,0.14285714285714285,0.14285714285714285,6
B.1.1.335,0.16670000000000001,0.3,0.21340000000000003,15
B.1.1.336,0.95,1.0,0.9667,12
B.1.1.337,1.0,0.9833000000000001,0.9908999999999999,59
B.1.1.338,1.0,1.0,1.0,11
B.1.1.339,0.9600000000000002,0.95,0.9491999999999999,36
B.1.1.34,0.9467000000000001,0.8834,0.907,37
B.1.1.340,0.7722,0.8,0.7165,19
B.1.1.342,0.8,0.9,0.8333999999999999,11
B.1.1.343,0.9375,1.0,0.958375,8
B.1.1.344,0.9667,1.0,0.9800000000000001,28
B.1.1.345,0.6666666666666666,0.7777777777777778,0.7037777777777777,8
B.1.1.347,0.9,0.9,0.9,11
B.1.1.348,0.96,0.825,0.8761999999999999,39
B.1.1.349,0.975,1.0,0.9856999999999999,21
B.1.1.350,0.75,0.8333333333333334,0.7778333333333333,6
B.1.1.351,1.0,0.875,0.9191,40
B.1.1.352,0.9375,1.0,0.958375,8
B.1.1.353,0.55,0.6,0.5667,10
B.1.1.354,0.9800000000000001,0.9266,0.9507,57
B.1.1.355,0.8967,0.9667,0.9202999999999999,34
B.1.1.356,0.7666999999999999,0.85,0.8013999999999999,27
B.1.1.357,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.1.358,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.1.362,1.0,0.9667,0.9800000000000001,27
B.1.1.363,1.0,1.0,1.0,40
B.1.1.364,0.85,0.85,0.8333999999999999,11
B.1.1.365,1.0,0.9667,0.9800000000000001,35
B.1.1.366,1.0,0.875,0.9238,38
B.1.1.368,0.975,0.95,0.9606999999999999,38
B.1.1.369,0.9904,0.9870999999999999,0.9887,617
B.1.1.37,0.9874,0.9866999999999999,0.9870999999999999,1434
B.1.1.370,0.6834,0.75,0.6933999999999999,18
B.1.1.371,0.9334,0.9,0.8934,21
B.1.1.372,0.9315999999999999,0.9671000000000001,0.9489000000000001,335
B.1.1.373,1.0,0.95,0.9667,12
B.1.1.374,1.0,1.0,1.0,14
B.1.1.375,1.0,0.835,0.8864000000000001,41
B.1.1.376,0.9347000000000001,0.9200000000000002,0.9126,55
B.1.1.377,0.99,0.9778,0.9829000000000001,90
B.1.1.378,0.8333,0.85,0.8167,14
B.1.1.379,0.8,0.9,0.8333999999999999,12
B.1.1.38,0.8333333333333334,0.8888888888888888,0.8518888888888889,9
B.1.1.380,0.9167,0.95,0.9134,18
B.1.1.381,0.6428571428571429,0.7142857142857143,0.6667142857142857,7
B.1.1.382,0.9,0.9,0.9,12
B.1.1.383,0.9,0.9,0.9,12
B.1.1.384,0.9333,1.0,0.95,11
B.1.1.385,0.9,0.9,0.9,13
B.1.1.386,1.0,0.95,0.9667,12
B.1.1.387,0.75,0.8,0.7666999999999999,10
B.1.1.388,0.6666000000000001,0.8,0.7,5
B.1.1.389,1.0,0.9856999999999999,0.9923,70
B.1.1.39,0.9477999999999998,0.9480000000000001,0.9467000000000001,482
B.1.1.391,0.9146000000000001,0.9212999999999999,0.9123999999999999,66
